0.242954762,0.09375,0.106292517,0.074358974
0.242954762,0.15625,0.106292517,0.127838828
0.242954762,0.183125,0.106292517,0.150835165
0.242954762,0.22890625,0.106292517,0.190009158
0.242954762,0.2746875,0.106292517,0.22918315
0.242954762,0.3125,0.106292517,0.261538462
0.242954762,0.32046875,0.106292517,0.268357143
0.242954762,0.359375,0.106292517,0.301648352
0.242954762,0.36625,0.106292517,0.307531136
0.242954762,0.41203125,0.106292517,0.346705128
0.242954762,0.4578125,0.106292517,0.385879121
0.242954762,0.46875,0.106292517,0.395238095
0.242954762,0.5,0.106292517,0.421831502
0.242954762,0.50359375,0.106292517,0.424889744
0.242954762,0.53125,0.106292517,0.448424908
0.242954762,0.549375,0.106292517,0.463849084
0.242954762,0.5625,0.106292517,0.475018315
0.242954762,0.59515625,0.106292517,0.502808425
0.242954762,0.625,0.106292517,0.528205128
0.242954762,0.6409375,0.106292517,0.541805128
0.242954762,0.65625,0.106292517,0.554871795
0.242954762,0.68671875,0.106292517,0.580871795
0.242954762,0.7325,0.106292517,0.619938462
0.242954762,0.75,0.106292517,0.634871795
0.242954762,0.77828125,0.106292517,0.659005128
0.242954762,0.78125,0.106292517,0.661538462
0.242954762,0.8240625,0.106292517,0.697871062
0.242954762,0.84375,0.106292517,0.714578755
0.242954762,0.86984375,0.106292517,0.736723077
0.242954762,0.915625,0.106292517,0.775575092
0.242954762,0.9375,0.106292517,0.794139194
0.242954762,0.96875,0.106292517,0.820659341
0.242954762,1,0.106292517,0.847179487
0.242954762,0.09375,0.212585034,0.074358974
0.242954762,0.15625,0.212585034,0.127838828
0.242954762,0.183125,0.212585034,0.150835165
0.242954762,0.22890625,0.212585034,0.190009158
0.242954762,0.2746875,0.212585034,0.22918315
0.242954762,0.3125,0.212585034,0.261538462
0.242954762,0.32046875,0.212585034,0.268357143
0.242954762,0.359375,0.212585034,0.301648352
0.242954762,0.36625,0.212585034,0.307531136
0.242954762,0.41203125,0.212585034,0.346705128
0.242954762,0.4578125,0.212585034,0.385879121
0.242954762,0.46875,0.212585034,0.395238095
0.242954762,0.5,0.212585034,0.421831502
0.242954762,0.50359375,0.212585034,0.424889744
0.242954762,0.53125,0.212585034,0.448424908
0.242954762,0.549375,0.212585034,0.463849084
0.242954762,0.5625,0.212585034,0.475018315
0.242954762,0.59515625,0.212585034,0.502808425
0.242954762,0.625,0.212585034,0.528205128
0.242954762,0.6409375,0.212585034,0.541805128
0.242954762,0.65625,0.212585034,0.554871795
0.242954762,0.68671875,0.212585034,0.580871795
0.242954762,0.7325,0.212585034,0.619938462
0.242954762,0.75,0.212585034,0.634871795
0.242954762,0.77828125,0.212585034,0.659005128
0.242954762,0.78125,0.212585034,0.661538462
0.242954762,0.8240625,0.212585034,0.697871062
0.242954762,0.84375,0.212585034,0.714578755
0.242954762,0.86984375,0.212585034,0.736723077
0.242954762,0.915625,0.212585034,0.775575092
0.242954762,0.9375,0.212585034,0.794139194
0.242954762,0.96875,0.212585034,0.820659341
0.242954762,1,0.212585034,0.847179487
0.242954762,0.09375,0.318877551,0.074358974
0.242954762,0.15625,0.318877551,0.127838828
0.242954762,0.183125,0.318877551,0.150835165
0.242954762,0.22890625,0.318877551,0.190009158
0.242954762,0.2746875,0.318877551,0.22918315
