0.242954325,0.09375,0.106292517,0.074358974
0.242954325,0.15625,0.106292517,0.127838828
0.242954325,0.3125,0.106292517,0.261538462
0.242954325,0.46875,0.106292517,0.395238095
0.242954325,0.625,0.106292517,0.528205128
0.242954325,0.78125,0.106292517,0.661538462
0.242954325,0.9375,0.106292517,0.794139194
0.242954325,0.09375,0.212585034,0.074358974
0.242954325,0.15625,0.212585034,0.127838828
0.242954325,0.3125,0.212585034,0.261538462
0.242954325,0.46875,0.212585034,0.395238095
0.242954325,0.625,0.212585034,0.528205128
0.242954325,0.78125,0.212585034,0.661538462
0.242954325,0.9375,0.212585034,0.794139194
0.242954325,0.09375,0.318877551,0.074358974
0.242954325,0.15625,0.318877551,0.127838828
0.242954325,0.3125,0.318877551,0.261538462
0.242954325,0.46875,0.318877551,0.395238095
0.242954325,0.625,0.318877551,0.528205128
0.242954325,0.78125,0.318877551,0.661538462
0.242954325,0.9375,0.318877551,0.794139194
0.242954325,0.09375,0.333333333,0.074358974
0.242954325,0.15625,0.333333333,0.127838828
0.242954325,0.3125,0.333333333,0.261538462
0.242954325,0.46875,0.333333333,0.395238095
0.242954325,0.625,0.333333333,0.528205128
0.242954325,0.78125,0.333333333,0.661538462
0.242954325,0.9375,0.333333333,0.794139194
0.242954325,0.09375,0.375,0.074358974
0.242954325,0.15625,0.375,0.127838828
0.242954325,0.3125,0.375,0.261538462
0.242954325,0.46875,0.375,0.395238095
0.242954325,0.625,0.375,0.528205128
0.242954325,0.78125,0.375,0.661538462
0.242954325,0.9375,0.375,0.794139194
0.242954325,0.09375,0.425170068,0.074358974
0.242954325,0.15625,0.425170068,0.127838828
0.242954325,0.3125,0.425170068,0.261538462
0.242954325,0.46875,0.425170068,0.395238095
0.242954325,0.625,0.425170068,0.528205128
0.242954325,0.78125,0.425170068,0.661538462
0.242954325,0.9375,0.425170068,0.794139194
0.364431487,0.15625,0.106292517,0.125641026
0.364431487,0.3125,0.106292517,0.257875458
0.364431487,0.46875,0.106292517,0.39047619
0.364431487,0.625,0.106292517,0.523809524
0.364431487,0.78125,0.106292517,0.653479853
0.364431487,0.9375,0.106292517,0.788278388
0.364431487,0.15625,0.212585034,0.127472527
0.364431487,0.3125,0.212585034,0.257509158
0.364431487,0.46875,0.212585034,0.390842491
0.364431487,0.625,0.212585034,0.523809524
0.364431487,0.78125,0.212585034,0.656043956
0.364431487,0.9375,0.212585034,0.788278388
0.364431487,0.15625,0.318877551,0.129304029
0.364431487,0.3125,0.318877551,0.257142857
0.364431487,0.46875,0.318877551,0.391208791
0.364431487,0.625,0.318877551,0.523809524
0.364431487,0.78125,0.318877551,0.658608059
0.364431487,0.9375,0.318877551,0.788278388
0.364431487,0.15625,0.333333333,0.128556761
0.364431487,0.3125,0.333333333,0.257142857
0.364431487,0.46875,0.333333333,0.390956777
0.364431487,0.625,0.333333333,0.523759707
0.364431487,0.78125,0.333333333,0.658408787
0.364431487,0.9375,0.333333333,0.788278388
0.364431487,0.15625,0.375,0.12640294
0.364431487,0.3125,0.375,0.257142857
0.364431487,0.46875,0.375,0.390241762
0.364431487,0.625,0.375,0.523616118
0.364431487,0.78125,0.375,0.657834435
0.364431487,0.9375,0.375,0.788278388
0.364431487,0.15625,0.425170068,0.123809524
0.364431487,0.3125,0.425170068,0.257142857
0.364431487,0.46875,0.425170068,0.389377289
0.364431487,0.625,0.425170068,0.523443223
0.364431487,0.78125,0.425170068,0.657142857
0.364431487,0.9375,0.425170068,0.788278388
0.364431487,0.15625,0.4375,0.123554593
0.364431487,0.3125,0.4375,0.25705788
0.364431487,0.46875,0.4375,0.389207335
0.364431487,0.625,0.4375,0.523358247
0.364431487,0.78125,0.4375,0.65705788
0.364431487,0.9375,0.4375,0.788278388
0.364431487,0.15625,0.520833333,0.121831502
0.364431487,0.3125,0.520833333,0.256483516
0.364431487,0.46875,0.520833333,0.388058608
0.364431487,0.625,0.520833333,0.522783883
0.364431487,0.78125,0.520833333,0.656483516
0.364431487,0.9375,0.520833333,0.788278388
0.364431487,0.15625,0.531462585,0.121611722
0.364431487,0.3125,0.531462585,0.256410256
0.364431487,0.46875,0.531462585,0.387912088
0.364431487,0.625,0.531462585,0.522710623
0.364431487,0.78125,0.531462585,0.656410256
0.364431487,0.9375,0.531462585,0.788278388
0.364431487,0.15625,0.583333333,0.120539184
0.364431487,0.3125,0.583333333,0.256052744
0.364431487,0.46875,0.583333333,0.387197063
0.364431487,0.625,0.583333333,0.52235311
0.364431487,0.78125,0.583333333,0.656052744
0.364431487,0.9375,0.583333333,0.788278388
0.364431487,0.15625,0.637755102,0.119413919
0.364431487,0.3125,0.637755102,0.255677656
0.364431487,0.46875,0.637755102,0.386446886
0.364431487,0.625,0.637755102,0.521978022
0.364431487,0.78125,0.637755102,0.655677656
0.364431487,0.9375,0.637755102,0.788278388
0.485908649,0.15625,0.106292517,0.092307692
0.485908649,0.3125,0.106292517,0.232234432
0.485908649,0.46875,0.106292517,0.376556777
0.485908649,0.625,0.106292517,0.518681319
0.485908649,0.78125,0.106292517,0.660805861
0.485908649,0.9375,0.106292517,0.778754579
0.485908649,0.15625,0.212585034,0.098901099
0.485908649,0.3125,0.212585034,0.238827839
0.485908649,0.46875,0.212585034,0.378754579
0.485908649,0.625,0.212585034,0.518681319
0.485908649,0.78125,0.212585034,0.658608059
0.485908649,0.9375,0.212585034,0.781684982
0.485908649,0.15625,0.318877551,0.105494505
0.485908649,0.3125,0.318877551,0.243223443
0.485908649,0.46875,0.318877551,0.380952381
0.485908649,0.625,0.318877551,0.518681319
0.485908649,0.78125,0.318877551,0.656410256
0.485908649,0.9375,0.318877551,0.784615385
