0.09375,1,0.242954325,0.106292517,0.074358974
0.15625,1,0.242954325,0.106292517,0.127838828
0.3125,1,0.242954325,0.106292517,0.261538462
0.46875,1,0.242954325,0.106292517,0.395238095
0.625,1,0.242954325,0.106292517,0.528205128
0.78125,1,0.242954325,0.106292517,0.661538462
0.9375,1,0.242954325,0.106292517,0.794139194
0.09375,1,0.242954325,0.212585034,0.074358974
0.15625,1,0.242954325,0.212585034,0.127838828
0.3125,1,0.242954325,0.212585034,0.261538462
0.46875,1,0.242954325,0.212585034,0.395238095
0.625,1,0.242954325,0.212585034,0.528205128
0.78125,1,0.242954325,0.212585034,0.661538462
0.9375,1,0.242954325,0.212585034,0.794139194
0.09375,1,0.242954325,0.318877551,0.074358974
0.15625,1,0.242954325,0.318877551,0.127838828
0.3125,1,0.242954325,0.318877551,0.261538462
0.46875,1,0.242954325,0.318877551,0.395238095
0.625,1,0.242954325,0.318877551,0.528205128
0.78125,1,0.242954325,0.318877551,0.661538462
0.9375,1,0.242954325,0.318877551,0.794139194
0.09375,1,0.242954325,0.333333333,0.074358974
0.15625,1,0.242954325,0.333333333,0.127838828
0.3125,1,0.242954325,0.333333333,0.261538462
0.46875,1,0.242954325,0.333333333,0.395238095
0.625,1,0.242954325,0.333333333,0.528205128
0.78125,1,0.242954325,0.333333333,0.661538462
0.9375,1,0.242954325,0.333333333,0.794139194
0.09375,1,0.242954325,0.375,0.074358974
0.15625,1,0.242954325,0.375,0.127838828
0.3125,1,0.242954325,0.375,0.261538462
0.46875,1,0.242954325,0.375,0.395238095
0.625,1,0.242954325,0.375,0.528205128
0.78125,1,0.242954325,0.375,0.661538462
0.9375,1,0.242954325,0.375,0.794139194
0.09375,1,0.242954325,0.425170068,0.074358974
0.15625,1,0.242954325,0.425170068,0.127838828
0.3125,1,0.242954325,0.425170068,0.261538462
0.46875,1,0.242954325,0.425170068,0.395238095
0.625,1,0.242954325,0.425170068,0.528205128
0.78125,1,0.242954325,0.425170068,0.661538462
0.9375,1,0.242954325,0.425170068,0.794139194
0.15625,1,0.364431487,0.106292517,0.125641026
0.3125,1,0.364431487,0.106292517,0.257875458
0.46875,1,0.364431487,0.106292517,0.39047619
0.625,1,0.364431487,0.106292517,0.523809524
0.78125,1,0.364431487,0.106292517,0.653479853
0.9375,1,0.364431487,0.106292517,0.788278388
0.15625,1,0.364431487,0.212585034,0.127472527
0.3125,1,0.364431487,0.212585034,0.257509158
0.46875,1,0.364431487,0.212585034,0.390842491
0.625,1,0.364431487,0.212585034,0.523809524
0.78125,1,0.364431487,0.212585034,0.656043956
0.9375,1,0.364431487,0.212585034,0.788278388
0.15625,1,0.364431487,0.318877551,0.129304029
0.3125,1,0.364431487,0.318877551,0.257142857
0.46875,1,0.364431487,0.318877551,0.391208791
0.625,1,0.364431487,0.318877551,0.523809524
0.78125,1,0.364431487,0.318877551,0.658608059
0.9375,1,0.364431487,0.318877551,0.788278388
0.15625,1,0.364431487,0.333333333,0.128556761
0.3125,1,0.364431487,0.333333333,0.257142857
0.46875,1,0.364431487,0.333333333,0.390956777
0.625,1,0.364431487,0.333333333,0.523759707
0.78125,1,0.364431487,0.333333333,0.658408787
0.9375,1,0.364431487,0.333333333,0.788278388
0.15625,1,0.364431487,0.375,0.12640294
0.3125,1,0.364431487,0.375,0.257142857
0.46875,1,0.364431487,0.375,0.390241762
0.625,1,0.364431487,0.375,0.523616118
0.78125,1,0.364431487,0.375,0.657834435
0.9375,1,0.364431487,0.375,0.788278388
0.15625,1,0.364431487,0.425170068,0.123809524
0.3125,1,0.364431487,0.425170068,0.257142857
0.46875,1,0.364431487,0.425170068,0.389377289
0.625,1,0.364431487,0.425170068,0.523443223
0.78125,1,0.364431487,0.425170068,0.657142857
0.9375,1,0.364431487,0.425170068,0.788278388
0.15625,1,0.364431487,0.4375,0.123554593
0.3125,1,0.364431487,0.4375,0.25705788
0.46875,1,0.364431487,0.4375,0.389207335
0.625,1,0.364431487,0.4375,0.523358247
0.78125,1,0.364431487,0.4375,0.65705788
0.9375,1,0.364431487,0.4375,0.788278388
0.15625,1,0.364431487,0.520833333,0.121831502
0.3125,1,0.364431487,0.520833333,0.256483516
0.46875,1,0.364431487,0.520833333,0.388058608
0.625,1,0.364431487,0.520833333,0.522783883
0.78125,1,0.364431487,0.520833333,0.656483516
0.9375,1,0.364431487,0.520833333,0.788278388
0.15625,1,0.364431487,0.531462585,0.121611722
0.3125,1,0.364431487,0.531462585,0.256410256
0.46875,1,0.364431487,0.531462585,0.387912088
0.625,1,0.364431487,0.531462585,0.522710623
0.78125,1,0.364431487,0.531462585,0.656410256
0.9375,1,0.364431487,0.531462585,0.788278388
0.15625,1,0.364431487,0.583333333,0.120539184
0.3125,1,0.364431487,0.583333333,0.256052744
0.46875,1,0.364431487,0.583333333,0.387197063
0.625,1,0.364431487,0.583333333,0.52235311
0.78125,1,0.364431487,0.583333333,0.656052744
0.9375,1,0.364431487,0.583333333,0.788278388
0.15625,1,0.364431487,0.637755102,0.119413919
0.3125,1,0.364431487,0.637755102,0.255677656
0.46875,1,0.364431487,0.637755102,0.386446886
0.625,1,0.364431487,0.637755102,0.521978022
0.78125,1,0.364431487,0.637755102,0.655677656
0.9375,1,0.364431487,0.637755102,0.788278388
0.15625,1,0.485908649,0.106292517,0.092307692
0.3125,1,0.485908649,0.106292517,0.232234432
0.46875,1,0.485908649,0.106292517,0.376556777
0.625,1,0.485908649,0.106292517,0.518681319
0.78125,1,0.485908649,0.106292517,0.660805861
0.9375,1,0.485908649,0.106292517,0.778754579
0.15625,1,0.485908649,0.212585034,0.098901099
0.3125,1,0.485908649,0.212585034,0.238827839
0.46875,1,0.485908649,0.212585034,0.378754579
0.625,1,0.485908649,0.212585034,0.518681319
0.78125,1,0.485908649,0.212585034,0.658608059
0.9375,1,0.485908649,0.212585034,0.781684982
0.15625,1,0.485908649,0.318877551,0.105494505
0.3125,1,0.485908649,0.318877551,0.243223443
0.46875,1,0.485908649,0.318877551,0.380952381
0.625,1,0.485908649,0.318877551,0.518681319
0.78125,1,0.485908649,0.318877551,0.656410256
0.9375,1,0.485908649,0.318877551,0.784615385
0.15625,1,0.485908649,0.333333333,0.10773631
0.3125,1,0.485908649,0.333333333,0.24471798
0.46875,1,0.485908649,0.333333333,0.381699649
0.625,1,0.485908649,0.333333333,0.518681319
0.78125,1,0.485908649,0.333333333,0.655662988
0.9375,1,0.485908649,0.333333333,0.784416113
0.15625,1,0.485908649,0.375,0.114197774
0.3125,1,0.485908649,0.375,0.249025622
0.46875,1,0.485908649,0.375,0.38385347
0.625,1,0.485908649,0.375,0.518681319
0.78125,1,0.485908649,0.375,0.653509167
0.9375,1,0.485908649,0.375,0.783841761
0.15625,1,0.485908649,0.425170068,0.121978022
0.3125,1,0.485908649,0.425170068,0.254212454
0.46875,1,0.485908649,0.425170068,0.386446886
0.625,1,0.485908649,0.425170068,0.518681319
0.78125,1,0.485908649,0.425170068,0.650915751
0.9375,1,0.485908649,0.425170068,0.783150183
0.15625,1,0.485908649,0.4375,0.121978022
0.3125,1,0.485908649,0.4375,0.254212454
0.46875,1,0.485908649,0.4375,0.386446886
0.625,1,0.485908649,0.4375,0.518681319
0.78125,1,0.485908649,0.4375,0.650915751
0.9375,1,0.485908649,0.4375,0.783150183
0.15625,1,0.485908649,0.520833333,0.121978022
0.3125,1,0.485908649,0.520833333,0.254212454
0.46875,1,0.485908649,0.520833333,0.386446886
0.625,1,0.485908649,0.520833333,0.518681319
0.78125,1,0.485908649,0.520833333,0.650915751
0.9375,1,0.485908649,0.520833333,0.783150183
0.15625,1,0.485908649,0.531462585,0.121978022
0.3125,1,0.485908649,0.531462585,0.254212454
0.46875,1,0.485908649,0.531462585,0.386446886
0.625,1,0.485908649,0.531462585,0.518681319
0.78125,1,0.485908649,0.531462585,0.650915751
0.9375,1,0.485908649,0.531462585,0.783150183
0.9375,1,0.485908649,0.583333333,0.783150183
0.75,1,0.535714286,0.333333333,0.627106227
0.78125,1,0.535714286,0.333333333,0.654945055
0.84375,1,0.535714286,0.333333333,0.710622711
0.9375,1,0.535714286,0.333333333,0.783882784
0.75,1,0.535714286,0.375,0.626373626
0.78125,1,0.535714286,0.375,0.653968368
0.84375,1,0.535714286,0.375,0.709157509
0.9375,1,0.535714286,0.375,0.783882784
0.75,1,0.535714286,0.425170068,0.625491502
0.78125,1,0.535714286,0.425170068,0.652792202
0.84375,1,0.535714286,0.425170068,0.70739326
0.9375,1,0.535714286,0.425170068,0.783882784
0.15625,1,0.535714286,0.4375,0.138461538
0.46875,1,0.535714286,0.4375,0.445787546
0.5625,1,0.535714286,0.4375,0.515750916
0.75,1,0.535714286,0.4375,0.625274725
0.78125,1,0.535714286,0.4375,0.652503167
0.84375,1,0.535714286,0.4375,0.706959707
0.9375,1,0.535714286,0.4375,0.783882784
0.15625,1,0.535714286,0.520833333,0.112087912
0.3125,1,0.535714286,0.520833333,0.236996337
0.359375,1,0.535714286,0.520833333,0.279487179
0.46875,1,0.535714286,0.520833333,0.382783883
0.5,1,0.535714286,0.520833333,0.40989011
0.53125,1,0.535714286,0.520833333,0.436263736
0.5625,1,0.535714286,0.520833333,0.463003663
0.65625,1,0.535714286,0.520833333,0.544322344
0.75,1,0.535714286,0.520833333,0.623809524
0.78125,1,0.535714286,0.520833333,0.650526948
0.84375,1,0.535714286,0.520833333,0.704029304
0.9375,1,0.535714286,0.520833333,0.783882784
0.15625,1,0.535714286,0.531462585,0.108723956
0.3125,1,0.535714286,0.531462585,0.230704493
0.359375,1,0.535714286,0.531462585,0.272883858
0.46875,1,0.535714286,0.531462585,0.374747766
0.5,1,0.535714286,0.531462585,0.402227766
0.53125,1,0.535714286,0.531462585,0.429099756
0.5625,1,0.535714286,0.531462585,0.456275751
0.65625,1,0.535714286,0.531462585,0.540896093
0.75,1,0.535714286,0.531462585,0.623622637
0.78125,1,0.535714286,0.531462585,0.650281593
0.84375,1,0.535714286,0.531462585,0.703655531
0.9375,1,0.535714286,0.531462585,0.784007375
0.15625,1,0.535714286,0.583333333,0.092307692
0.3125,1,0.535714286,0.583333333,0.2
0.359375,1,0.535714286,0.583333333,0.240659341
0.46875,1,0.535714286,0.583333333,0.335531136
0.5,1,0.535714286,0.583333333,0.364835165
0.53125,1,0.535714286,0.583333333,0.394139194
0.5625,1,0.535714286,0.583333333,0.423443223
0.65625,1,0.535714286,0.583333333,0.524175824
0.75,1,0.535714286,0.583333333,0.622710623
0.78125,1,0.535714286,0.583333333,0.649084249
0.84375,1,0.535714286,0.583333333,0.701831502
0.9375,1,0.535714286,0.583333333,0.784615385
0.15625,1,0.535714286,0.637755102,0.076758883
0.3125,1,0.535714286,0.637755102,0.170098443
0.359375,1,0.535714286,0.637755102,0.203437883
0.46875,1,0.535714286,0.637755102,0.281229908
0.5,1,0.535714286,0.637755102,0.305111709
0.53125,1,0.535714286,0.637755102,0.328993749
0.5625,1,0.535714286,0.637755102,0.352875549
0.65625,1,0.535714286,0.637755102,0.437341703
0.75,1,0.535714286,0.637755102,0.540182326
0.78125,1,0.535714286,0.637755102,0.56647614
0.84375,1,0.535714286,0.637755102,0.619063993
0.9375,1,0.535714286,0.637755102,0.752560916
0.15625,1,0.535714286,0.666666667,0.068498168
0.3125,1,0.535714286,0.666666667,0.154212454
0.359375,1,0.535714286,0.666666667,0.183663004
0.46875,1,0.535714286,0.666666667,0.252380952
0.5,1,0.535714286,0.666666667,0.273382051
0.53125,1,0.535714286,0.666666667,0.294383516
0.5625,1,0.535714286,0.666666667,0.315384615
0.625,1,0.535714286,0.666666667,0.365934066
0.65625,1,0.535714286,0.666666667,0.391208791
0.75,1,0.535714286,0.666666667,0.496336996
0.78125,1,0.535714286,0.666666667,0.522588408
0.84375,1,0.535714286,0.666666667,0.575091575
0.9375,1,0.535714286,0.666666667,0.735531136
0.15625,1,0.535714286,0.729166667,0.051282051
0.3125,1,0.535714286,0.729166667,0.121245421
0.359375,1,0.535714286,0.729166667,0.144322344
0.46875,1,0.535714286,0.729166667,0.198168498
0.5,1,0.535714286,0.729166667,0.208424908
0.53125,1,0.535714286,0.729166667,0.218681319
0.5625,1,0.535714286,0.729166667,0.228937729
0.625,1,0.535714286,0.729166667,0.263369963
0.65625,1,0.535714286,0.729166667,0.280586081
0.75,1,0.535714286,0.729166667,0.381318681
0.78125,1,0.535714286,0.729166667,0.406715621
0.84375,1,0.535714286,0.729166667,0.457509158
0.9375,1,0.535714286,0.729166667,0.521978022
0.15625,1,0.535714286,0.744047619,0.046834029
0.3125,1,0.535714286,0.744047619,0.112035399
0.46875,1,0.535714286,0.744047619,0.183463861
0.5625,1,0.535714286,0.744047619,0.213081839
0.625,1,0.535714286,0.744047619,0.244583612
0.65625,1,0.535714286,0.744047619,0.260334498
0.75,1,0.535714286,0.744047619,0.356828396
0.78125,1,0.535714286,0.744047619,0.381213612
0.84375,1,0.535714286,0.744047619,0.429983751
0.9375,1,0.535714286,0.744047619,0.487283451
0.15625,1,0.535714286,0.833333333,0.02014652
0.3125,1,0.535714286,0.833333333,0.056776557
0.46875,1,0.535714286,0.833333333,0.095238095
0.5625,1,0.535714286,0.833333333,0.117948718
0.625,1,0.535714286,0.833333333,0.131868132
0.65625,1,0.535714286,0.833333333,0.138827839
0.75,1,0.535714286,0.833333333,0.20989011
0.78125,1,0.535714286,0.833333333,0.228205128
0.84375,1,0.535714286,0.833333333,0.264835165
0.9375,1,0.535714286,0.833333333,0.279120879
0.15625,1,0.666666667,0.333333333,0.109157509
0.3125,1,0.666666667,0.333333333,0.246886447
0.46875,1,0.666666667,0.333333333,0.37985348
0.5625,1,0.666666667,0.333333333,0.461172161
0.65625,1,0.666666667,0.333333333,0.541391941
0.75,1,0.666666667,0.333333333,0.621611722
0.78125,1,0.666666667,0.333333333,0.647619048
0.84375,1,0.666666667,0.333333333,0.6996337
0.9375,1,0.666666667,0.333333333,0.780952381
0.96875,1,0.666666667,0.333333333,0.809157509
1,1,0.666666667,0.333333333,0.837362637
0.15625,1,0.666666667,0.375,0.109157509
0.3125,1,0.666666667,0.375,0.246153846
0.46875,1,0.666666667,0.375,0.379487179
0.5625,1,0.666666667,0.375,0.46007326
0.65625,1,0.666666667,0.375,0.541025641
0.75,1,0.666666667,0.375,0.621611722
0.78125,1,0.666666667,0.375,0.647619048
0.84375,1,0.666666667,0.375,0.6996337
0.9375,1,0.666666667,0.375,0.780952381
