0.121831502,0.148493264,0.381159814
0.256483516,0.2969512,0.754329686
0.388058608,0.445352283,1.13808141
0.522783883,0.59370504,1.510392945
0.656483516,0.742889948,2.03579832
0.788278388,0.890286629,2.330090752
0.121611722,0.14575228,0.37411574
0.256410256,0.291469172,0.740422507
0.387912088,0.437129577,1.117238117
0.522710623,0.582741856,1.482658679
0.656410256,0.729182924,2.000406874
0.788278388,0.873842777,2.288042903
0.120539184,0.132425141,0.339887915
0.256052744,0.264814577,0.672813903
0.387197063,0.397149265,1.015900395
0.52235311,0.529436745,1.347808353
0.656052744,0.66253743,1.828543575
0.788278388,0.793889377,2.083711837
0.119413919,0.118523276,0.30421897
0.255677656,0.237010466,0.602303414
0.386446886,0.35544465,0.910207674
0.521978022,0.473832479,1.207134182
0.655677656,0.593018643,1.649641674
0.788278388,0.710487032,1.870777658
0.092307692,0.232037982,0.602331467
0.232234432,0.4642405,1.181256425
0.376556777,0.696380378,1.765535996
0.518681319,0.928399148,2.354082103
0.660805861,1.160642439,2.975362708
0.778754579,1.392197625,3.590883077
0.098901099,0.205804241,0.532430715
0.238827839,0.411562011,1.047069131
0.378754579,0.617239792,1.580375177
0.518681319,0.822845763,2.094029924
0.658608059,1.029639282,2.832103009
0.781684982,1.233889864,3.245748068
0.105494505,0.179798352,0.464804965
0.243223443,0.359549703,0.914963607
0.380952381,0.539225481,1.381406323
0.518681319,0.71883282,1.831010595
0.656410256,0.899578361,2.492884606
0.784615385,1.077883825,2.843051617
0.10773631,0.176287714,0.455693649
0.24471798,0.352528353,0.897117173
0.381699649,0.52869399,1.354559917
0.518681319,0.704791606,1.795439687
0.655662988,0.882021206,2.447214458
0.784416113,1.056823691,2.788787145
0.114197774,0.166200668,0.429528536
0.249025622,0.332354034,0.84580246
0.38385347,0.498434013,1.277597645
0.518681319,0.664447126,1.693151206
0.653509167,0.831574946,2.316196185
0.783841761,0.996311653,2.63296673
0.121978022,0.154113884,0.398203875
0.254212454,0.308180178,0.784300201
0.386446886,0.462174952,1.185497569
0.518681319,0.616104154,1.570623447
0.650915751,0.771128533,2.159450283
0.783150183,0.923802484,2.446447414
0.121978022,0.151152622,0.390535517
0.254212454,0.302257578,0.769236361
0.386446886,0.453291464,1.162938207
0.518681319,0.604260077,1.540612058
0.650915751,0.756319281,2.121078264
0.783150183,0.90603761,2.400790205
0.121978022,0.131225229,0.338992617
0.254212454,0.262402236,0.667909492
0.386446886,0.393511078,1.011183895
0.518681319,0.524556511,1.338728689
0.650915751,0.656663723,1.863195859
0.783150183,0.786490038,2.094000587
0.121978022,0.128693554,0.332451535
0.254212454,0.257338808,0.655041565
0.386446886,0.385916253,0.991911428
0.518681319,0.514430505,1.313088665
0.650915751,0.644003136,1.830477514
0.783150183,0.771301945,2.055073376
0.783150183,0.697359794,1.865755644
0.627106227,0.809895182,2.053078377
0.654945055,0.84323175,2.365242259
0.710622711,0.910123515,2.520768304
0.783882784,1.010158902,2.681838974
0.626373626,0.763008467,1.934292174
0.653968368,0.794396363,2.238417375
0.709157509,0.857389357,2.378124984
0.783882784,0.951579599,2.530777883
0.625491502,0.706786527,1.791830894
0.652792202,0.73583741,2.086539387
0.70739326,0.794154786,2.207588961
0.783882784,0.881334991,2.349929251
0.138461538,0.144177081,0.373446478
0.445787546,0.432351632,1.111723537
0.515750916,0.519218177,1.357444057
0.625274725,0.693005666,1.756909991
0.652503167,0.721483651,2.049344838
0.706959707,0.778654862,2.165871682
0.783882784,0.864116612,2.305642733
0.112087912,0.124849124,0.323358835
0.236996337,0.249645336,0.635961667
0.279487179,0.287245744,0.770694169
0.382783883,0.374369307,0.96451148
0.40989011,0.399538582,1.151571655
0.436263736,0.424607323,1.132084777
0.463003663,0.449630517,1.179943593
0.544322344,0.52444221,1.352495959
0.623809524,0.600205728,1.521925585
0.650526948,0.624825197,1.799227163
0.704029304,0.67427712,1.885788649
0.783882784,0.748164873,2.007817384
0.108723956,0.122391962,0.316998051
0.230704493,0.244730923,0.623480676
0.272883858,0.281593711,0.756186002
0.374747766,0.366997992,0.945804216
0.402227766,0.391675218,1.131171281
0.429099756,0.416252318,1.110723962
0.456275751,0.440783896,1.157391809
0.540896093,0.514121475,1.326346696
0.623622637,0.588408305,1.492057467
0.650281593,0.612537171,1.767475325
0.703655531,0.661007628,1.85028508
0.784007375,0.733423761,1.970005106
0.092307692,0.110424521,0.286038917
0.2,0.220795576,0.5627075
0.240659341,0.254065951,0.685587962
0.335531136,0.331096394,0.854714631
0.364835165,0.353377285,1.031913847
0.394139194,0.375559947,1.00675318
0.423443223,0.397697184,1.047598673
0.524175824,0.463855124,1.199014583
0.622710623,0.53095048,1.346627624
0.649084249,0.552689655,1.61298465
0.701831502,0.596379582,1.677689614
0.784615385,0.661627555,1.786003223
0.076758883,0.097906463,0.253689735
0.170098443,0.195758923,0.499162377
0.203437883,0.225271815,0.61185044
0.281229908,0.293542795,0.759475306
0.305111709,0.313317374,0.928275292
0.328993749,0.33299555,0.898155859
0.352875549,0.35262836,0.93283143
0.437341703,0.411276211,1.065876724
0.540182326,0.470850355,1.194639431
0.56647614,0.490089462,1.451672092
0.619063993,0.528778239,1.497707271
0.752560916,0.586526936,1.59383167
0.068498168,0.09127018,0.236620349
0.154212454,0.182486049,0.465483768
0.183663004,0.210007052,0.572803124
0.252380952,0.273634172,0.70900273
0.273382051,0.292080179,0.873412628
0.294383516,0.310430685,0.840679196
0.315384615,0.328735836,0.872217954
0.365934066,0.364715789,0.93532789
0.391208791,0.383402265,0.995320271
0.496336996,0.438989618,1.114074911
0.522588408,0.456903165,1.366278752
0.575091575,0.492940366,1.402512489
0.735531136,0.546712863,1.492067807
0.051282051,0.076952554,0.199942193
0.121245421,0.153850071,0.392841353
0.144322344,0.177073831,0.48865918
0.198168498,0.230681572,0.600150259
0.208424908,0.246261497,0.755243685
0.218681319,0.261747712,0.716800804
0.228937729,0.277188543,0.742285643
0.263369963,0.307447395,0.79041191
0.280586081,0.323265021,0.843161326
0.381318681,0.370252125,0.940252728
0.406715621,0.38530536,1.18247435
0.457509158,0.41562117,1.197626727
0.521978022,0.460813761,1.272774734
0.046834029,0.073548678,0.19122855
0.112035399,0.147042134,0.375574626
0.183463861,0.220469968,0.574279868
0.213081839,0.264933732,0.711411822
0.244583612,0.293832297,0.755964309
0.260334498,0.308968008,0.807000842
0.356828396,0.353910724,0.898928005
0.381213612,0.368283857,1.138880771
0.429983751,0.397239322,1.14901271
0.487283451,0.440391849,1.220691671
0.02014652,0.053158559,0.139123091
0.056776557,0.106260666,0.272164243
0.095238095,0.159299378,0.419374958
0.117948718,0.191524587,0.526604491
0.131868132,0.212273432,0.549764803
0.138827839,0.223325318,0.591625187
0.20989011,0.25602355,0.651389855
0.228205128,0.266321931,0.878266005
0.264835165,0.287127434,0.858519409
0.279120879,0.318057149,0.909109027
0.109157509,0.150173138,0.391678116
0.246886447,0.300284344,0.76598406
0.37985348,0.450307444,1.162590055
0.461172161,0.540843269,1.4232037
0.541391941,0.630828965,1.633196855
0.621611722,0.721981081,1.832563457
0.647619048,0.751589962,2.171852656
0.6996337,0.811058705,2.308841419
0.780952381,0.89991403,2.430695469
0.809157509,0.931382415,2.548216183
0.837362637,0.961196793,2.738158324
0.109157509,0.141141339,0.36805207
0.246153846,0.282220308,0.719885517
0.379487179,0.423212675,1.093639321
0.46007326,0.508324547,1.340025543
0.541025641,0.592892008,1.536615788
0.621611722,0.678613579,1.722728603
0.647619048,0.706420028,2.054383617
0.6996337,0.76228271,2.17580976
0.780952381,0.845731648,2.290707625
0.808058608,0.875378671,2.402789832
0.836776557,0.90338725,2.589237106
0.108569426,0.130294038,0.339828605
0.244095556,0.260525166,0.664660062
0.379193138,0.390671428,1.010915209
0.459485177,0.46926944,1.240203237
0.540437558,0.547329453,1.420708614
0.620141514,0.626529759,1.59081021
0.646050734,0.652171147,1.913533271
0.697869451,0.703702393,2.016492765
0.779776215,0.780657193,2.122829687
0.807764567,0.808117853,2.22835185
0.836070868,0.833957569,2.41071425
0.108424908,0.127632416,0.332925709
0.243589744,0.255201786,0.651135614
0.379120879,0.382686705,0.990625464
0.459340659,0.459686462,1.215722095
0.54029304,0.536149717,1.392282673
0.61978022,0.613750036,1.55843753
0.645665332,0.638860125,1.879040869
0.697435897,0.689328472,1.977476525
0.779487179,0.764689626,2.081678897
0.807692308,0.791614002,2.185588297
0.835897436,0.816921526,2.36698279
0.091208791,0.109681964,0.286444314
0.198534799,0.219299922,0.559921526
0.357509158,0.328836115,0.853845126
0.422710623,0.395057604,1.050741938
0.527838828,0.46075189,1.200719349
0.616849817,0.527563159,1.340099271
0.643956044,0.54908951,1.646868798
0.698168498,0.592388583,1.715113102
0.778021978,0.657000136,1.804602796
0.805128205,0.680309678,1.897597709
0.832234432,0.702027854,2.072598239
0.087471062,0.107396711,0.280535082
0.193052796,0.214729288,0.548309551
0.346067533,0.321980427,0.836439165
0.409379389,0.386829828,1.029753837
0.509773138,0.451153108,1.176358442
0.599282491,0.516591031,1.312303533
0.627780003,0.537661067,1.61736181
0.68477497,0.580047314,1.681806767
0.777461319,0.643290124,1.769387182
0.804692137,0.666139714,1.860986669
0.831922955,0.687400913,2.035190556
0.069230769,0.096256795,0.251754038
0.166300366,0.192448805,0.491708405
0.290231868,0.288560928,0.751615159
0.344322344,0.34672208,0.928464073
0.421611722,0.404362063,1.057654833
0.513553114,0.463105968,1.176856535
0.548840163,0.481951377,1.473688603
0.619413919,0.519887501,1.519748248
0.774725275,0.576457369,1.597886357
0.802564103,0.597065648,1.682691314
0.83040293,0.616099151,1.853072837
0.053920909,0.084587983,0.22164754
0.136159079,0.169110454,0.432428705
0.23478697,0.253554578,0.662808847
0.282126037,0.304710417,0.82245401
0.337646707,0.355349679,0.933551859
0.408058608,0.4070829,1.035003546
0.439438379,0.423597633,1.323490052
0.502197802,0.45687168,1.350516604
0.753027352,0.50645047,1.418534337
0.801128803,0.524712501,1.496236967
0.828010765,0.541412405,1.662732843
0.045787546,0.078395619,0.205686372
0.12014652,0.156725316,0.400974599
0.205331868,0.234977449,0.615700349
0.249084249,0.282415933,0.766232529
0.293040293,0.329340026,0.868157348
0.352014652,0.377353324,0.959734342
0.381318681,0.392631041,1.243908298
0.43992674,0.423430749,1.260919108
0.741500331,0.469298979,1.323476428
0.8003663,0.486316535,1.397448406
0.826739927,0.501777991,1.561904147
0.031135531,0.065022193,0.171337339
0.088278388,0.129977523,0.333054808
0.145583883,0.194856898,0.514006886
0.16959707,0.234267624,0.644897743
0.204395604,0.273168081,0.727025898
0.265567766,0.313148753,0.797204289
0.280952381,0.32575449,1.072399732
0.311721612,0.351209779,1.06789561
0.39010989,0.3890631,1.118464138
0.031135531,0.061840275,0.163174146
0.080899905,0.123613451,0.316896842
0.130437374,0.185311038,0.489820195
0.152223619,0.222811829,0.616045923
0.184614989,0.25980321,0.693466584
0.242333392,0.297872928,0.758539515
0.031135531,0.042762302,0.115095604
0.036630037,0.08545597,0.220033016
0.03956044,0.128076112,0.344875624
0.047985348,0.154126214,0.443198053
0.065934066,0.179671048,0.492413462
0.102930403,0.206285101,0.526807255
0.106227106,0.130298591,0.343963868
0.23956044,0.26052406,0.666301121
0.373260073,0.390651749,1.017175066
0.457142857,0.469326709,1.25217979
0.509157509,0.520677331,1.33343671
0.535164835,0.547369882,1.434442206
0.615384615,0.626752732,1.593777082
0.693040293,0.703753302,2.081181507
0.775457875,0.780500059,2.161959809
0.802197802,0.808198542,2.26674465
0.103296703,0.122020433,0.322254422
0.235531136,0.243967078,0.623975031
0.372893773,0.365817324,0.953996324
0.3996337,0.390501937,1.187136165
0.453113553,0.439521062,1.175926028
0.50708177,0.487566459,1.249774632
0.534065934,0.512597957,1.345768304
0.613919414,0.587003876,1.493100923
0.691575092,0.6590466,1.958118025
0.773992674,0.730837301,2.03341182
0.801098901,0.756867248,2.133500703
0.828205128,0.781024464,2.338347817
0.095651624,0.112064129,0.296192013
0.214654188,0.22405366,0.573081476
0.361720195,0.335948385,0.878048529
0.388852079,0.35863882,1.104061065
0.443116142,0.403673499,1.084919147
0.50120094,0.447743109,1.149082809
0.530243395,0.470777276,1.239290361
0.610684957,0.539198201,1.371981248
0.688928718,0.605277227,1.810537473
0.771640342,0.671106215,1.879078912
0.799334652,0.695130454,1.973412281
0.827028962,0.717296417,2.174902911
0.093772894,0.109618876,0.289798875
0.20952381,0.219162952,0.560584689
0.358974359,0.328612603,0.859401207
0.386202564,0.350813307,1.083680877
0.440659341,0.394869437,1.062653252
0.499755763,0.43796251,1.124343329
0.529304029,0.460506212,1.213321125
0.60989011,0.527457375,1.342230106
0.688278388,0.592071591,1.774363043
0.771062271,0.656436228,1.841232013
0.798901099,0.67996805,1.934123695
0.826739927,0.701644951,2.134815057
0.067399267,0.093105943,0.246750037
0.157875458,0.18613569,0.476367111
0.283150183,0.279073467,0.733533544
0.301465201,0.297967366,0.946360448
0.329304029,0.335415549,0.912398562
0.38302812,0.371913086,0.957201229
0.40989011,0.391145436,1.038128635
0.47985348,0.448172701,1.141294923
0.572893773,0.502893569,1.530797099
0.753113553,0.557367667,1.586068195
0.793772894,0.577576047,1.669118709
0.827672161,0.595950142,1.864800903
0.064035311,0.091001129,0.241280327
0.152268864,0.181925877,0.465646161
0.275363248,0.272758955,0.717497516
0.292868425,0.291231401,0.928886364
0.31964823,0.327837336,0.893260256
0.369260819,0.363494059,0.935889197
0.394067058,0.382304428,1.015819995
0.46110254,0.438066934,1.115681571
0.549969036,0.491526574,1.499840202
0.724208449,0.544739764,1.553596294
0.758513651,0.564524761,1.635380384
0.787208442,0.582477845,1.830452123
0.047619048,0.080733144,0.214697378
0.124908425,0.161388992,0.413351822
0.237362637,0.241954584,0.639294281
0.250915751,0.258371191,0.843739618
0.272527473,0.290868464,0.799943209
0.302075739,0.32242303,0.831906161
0.316849817,0.339175158,0.907065954
0.36959707,0.388768362,0.990782166
0.438095238,0.436074727,1.34910544
0.583150183,0.483136089,1.395357606
0.586446886,0.500856457,1.470929468
0.58974359,0.516755648,1.663115285
0.030156538,0.06996504,0.187197936
0.096920568,0.139851782,0.358522252
0.176363462,0.209649669,0.557329182
0.200920348,0.22391058,0.754623924
0.213441996,0.252099255,0.702164112
0.238206014,0.279351169,0.722839189
0.250587967,0.293945387,0.793136
0.289221685,0.337069898,0.859817436
0.35054348,0.377922237,1.191524086
0.457563645,0.418530876,1.229714153
0.459185861,0.43408745,1.300189969
0.460808077,0.447832588,1.488043223
0.020879121,0.064245913,0.17266711
0.082051282,0.128412975,0.329406572
0.143956044,0.192491895,0.513816094
0.174358974,0.20560799,0.707368976
0.182051282,0.231508372,0.650266977
0.204273541,0.256474781,0.664956392
0.215384615,0.26992314,0.732675571
0.246520147,0.309612473,0.790264695
0.304029304,0.347036527,1.108030813
0.401465201,0.384217483,1.141863412
0.403296703,0.398625416,1.21007386
0.405128205,0.411226443,1.395236163
0.049450549,0.103689165,0.266488801
0.094871795,0.155407018,0.419815127
0.101098901,0.166048992,0.60541602
0.110622711,0.187003652,0.538180845
0.117948718,0.207029492,0.540072144
0.121611722,0.21800178,0.602113222
0.148717949,0.250267436,0.640036952
0.096703297,0.113397314,0.303665416
0.216849817,0.226711846,0.581467712
0.364835165,0.33992045,0.894238647
0.448717949,0.408509201,1.108309028
0.527838828,0.476396281,1.269623893
0.606959707,0.545771042,1.389937184
0.682051282,0.61250088,1.890525716
0.766300366,0.678950043,1.936860862
0.791941392,0.703441782,2.028017348
0.817582418,0.725852916,2.252889161
0.082417582,0.105731858,0.283610814
0.191941392,0.211380043,0.542362101
0.325641026,0.316923564,0.835719476
0.410622711,0.38090931,1.038422052
0.504761905,0.444197497,1.18784601
0.594139194,0.508964475,1.296774318
0.678388278,0.571102471,1.775883708
0.763369963,0.632961244,1.817771268
0.792307692,0.655909178,1.9045636
0.821245421,0.676786857,2.127264623
0.069185714,0.096503739,0.259611845
0.165477656,0.192922722,0.495284157
0.293002418,0.289238502,0.76530203
0.367398608,0.347683224,0.954349477
0.448011893,0.405434925,1.089604894
0.510925446,0.46465559,1.184607013
0.597526862,0.521264914,1.638270238
0.722792234,0.577596609,1.674646338
0.76466779,0.59868702,1.756134799
0.806543345,0.617718568,1.976355536
0.065934066,0.094235954,0.253723
0.158974359,0.188386883,0.483715106
0.284981685,0.282434957,0.748002717
0.356776557,0.339518044,0.933699307
0.434065934,0.395909158,1.065480798
0.49047619,0.453766964,1.157056354
0.577655678,0.509017507,1.604518154
0.712820513,0.563990786,1.639514587
0.757875458,0.584624883,1.719745941
0.802930403,0.603202738,1.939344696
0.03956044,0.07890854,0.214085729
0.137362637,0.157730217,0.405529076
0.1996337,0.236451285,0.631142948
0.25018315,0.284331992,0.794286082
0.308791209,0.331527087,0.902624895
0.343956044,0.38017505,0.970821808
0.396336996,0.426240619,1.377069114
0.472893773,0.472031123,1.402508194
0.498412821,0.48958284,1.477060473
0.523931502,0.505094166,1.68969724
0.036694847,0.076953336,0.209049626
0.130136361,0.15381957,0.395556601
0.19066315,0.230585468,0.616244126
0.238409304,0.277292368,0.77652877
0.292968156,0.323314378,0.881874873
0.32732315,0.370787683,0.947062227
0.379268034,0.41568143,1.348138526
0.456011697,0.460300359,1.372340792
0.48159304,0.477459097,1.446160214
0.507174017,0.492579232,1.657915736
0.022710623,0.067410865,0.184511365
0.094871795,0.134733442,0.346890434
0.146886447,0.201956977,0.543557185
0.180952381,0.242935292,0.689901784
0.215750916,0.283231951,0.780682221
0.246153846,0.32497284,0.831094629
0.295970696,0.364146918,1.207351422
0.373626374,0.403047269,1.225273618
0.399511722,0.418288766,1.295484057
0.425396703,0.43149962,1.503019204
0.063295751,0.114703777,0.295828846
0.10622033,0.171913122,0.467327242
0.124498242,0.206880084,0.599063102
0.139920568,0.241168263,0.674627185
0.160755,0.276894365,0.709384228
0.182105568,0.310065071,1.060737322
0.221726465,0.342963002,1.071233451
0.234933553,0.356193749,1.137601732
0.248140275,0.367400837,1.340856685
0.046520147,0.104060655,0.268701236
0.084615385,0.155948743,0.426842447
0.094505495,0.187721644,0.550824676
0.0996337,0.218817072,0.618330794
0.115384615,0.251347531,0.644709122
0.121611722,0.281327845,0.983042414
0.141025641,0.311035805,0.989505382
0.14749707,0.323198635,1.053810734
0.153968132,0.333340945,1.254989808
0.055677656,0.121428587,0.340091546
0.055677656,0.146295339,0.44659161
0.055677656,0.170486934,0.496735576
0.055677656,0.196108399,0.504861174
0.055677656,0.219189134,0.815530938
0.055677656,0.241998232,0.813077017
0.055677656,0.25185315,0.872875097
0.055677656,0.259692966,1.071384695
